Decade,Level,FieldOfStudyId,FieldOfStudyFrac,NormalizedName,PID
2.0,4.0,45786274.0,0.11428571428571428,kinetic monte carlo,37225
2.0,5.0,89909896.0,0.5714285714285714,miller index,37225
1.0,0.0,185592680.0,0.975,chemistry,55735
2.0,0.0,185592680.0,0.8455284552845529,chemistry,55735
1.0,1.0,71240020.0,0.27450980392156865,stereochemistry,55735
2.0,1.0,71240020.0,0.3597560975609756,stereochemistry,55735
1.0,2.0,119924469.0,0.10476190476190476,substrate,55735
1.0,3.0,2780768313.0,0.22429906542056074,cytochrome,55735
2.0,3.0,2780768313.0,0.13246753246753246,cytochrome,55735
1.0,4.0,20705724.0,0.2857142857142857,hemeprotein,55735
2.0,4.0,20705724.0,0.2867647058823529,hemeprotein,55735
1.0,5.0,120768872.0,1.0,standard hydrogen electrode,55735
2.0,2.0,2778063876.0,0.07267441860465117,myoglobin,55735
2.0,5.0,103408237.0,0.3125,site directed mutagenesis,55735
1.0,0.0,185592680.0,0.7894736842105263,chemistry,379578
2.0,0.0,185592680.0,0.8947368421052632,chemistry,379578
1.0,1.0,184779094.0,0.2,atomic physics,379578
1.0,2.0,123669783.0,0.08860759493670886,electron transfer,379578
1.0,3.0,40934718.0,0.06060606060606061,harmonic oscillator,379578
1.0,4.0,34607147.0,0.09090909090909091,non bonding orbital,379578
1.0,5.0,194945478.0,0.4,heat capacity rate,379578
2.0,1.0,41999313.0,0.16,molecular physics,379578
2.0,2.0,147120987.0,0.08695652173913043,electron,379578
2.0,3.0,2777765701.0,0.1702127659574468,pyrazine,379578
2.0,4.0,53102283.0,0.5,inversion barrier,379578
1.0,0.0,15744967.0,1.0,psychology,345262
2.0,0.0,15744967.0,0.9411764705882353,psychology,345262
1.0,1.0,542102704.0,0.4230769230769231,psychotherapist,345262
2.0,1.0,542102704.0,0.55,psychotherapist,345262
1.0,2.0,169900460.0,0.13725490196078433,cognition,345262
1.0,3.0,2779477915.0,0.17391304347826086,cognitive therapy,345262
2.0,3.0,2779477915.0,0.23529411764705882,cognitive therapy,345262
1.0,4.0,17822864.0,0.2,impression formation,345262
1.0,5.0,2778091340.0,1.0,quality of life research,345262
2.0,2.0,2778431023.0,0.18518518518518517,alliance,345262
2.0,4.0,185926286.0,1.0,systemic therapy,345262
2.0,5.0,179139775.0,1.0,self transcendence,345262
1.0,0.0,185592680.0,0.65,chemistry,51425
2.0,0.0,185592680.0,0.7142857142857143,chemistry,51425
1.0,1.0,188027245.0,0.2857142857142857,polymer chemistry,51425
2.0,1.0,188027245.0,0.3333333333333333,polymer chemistry,51425
1.0,2.0,521977710.0,0.14893617021276595,polymer,51425
2.0,2.0,521977710.0,0.14864864864864866,polymer,51425
1.0,3.0,44228677.0,0.07142857142857142,polymerization,51425
2.0,3.0,44228677.0,0.12804878048780488,polymerization,51425
1.0,4.0,111998727.0,0.23333333333333334,radical polymerization,51425
1.0,5.0,150539798.0,0.2,atom transfer radical polymerization,51425
2.0,4.0,2776892968.0,0.19047619047619047,chain walking,51425
2.0,5.0,48396125.0,0.2,living polymerization,51425
1.0,0.0,121332964.0,0.6111111111111112,physics,49885
2.0,0.0,121332964.0,0.5833333333333334,physics,49885
1.0,1.0,184779094.0,0.5263157894736842,atomic physics,49885
2.0,1.0,184779094.0,0.5176470588235295,atomic physics,49885
1.0,2.0,32891209.0,0.14754098360655737,spectroscopy,49885
1.0,3.0,60760409.0,0.12121212121212122,dye laser,49885
1.0,4.0,169852918.0,0.2222222222222222,magnetic dipole,49885
1.0,5.0,110806042.0,0.5,coherent spectroscopy,49885
2.0,2.0,181819025.0,0.14473684210526316,atom,49885
2.0,3.0,131538251.0,0.07692307692307693,hyperfine structure,49885
2.0,4.0,2779714819.0,0.2,optical molasses,49885
2.0,5.0,101952150.0,0.25,raman cooling,49885
1.0,0.0,121332964.0,0.71875,physics,437536
2.0,0.0,121332964.0,0.8,physics,437536
1.0,1.0,184779094.0,0.6666666666666666,atomic physics,437536
2.0,1.0,184779094.0,0.46153846153846156,atomic physics,437536
1.0,2.0,181819025.0,0.10655737704918032,atom,437536
1.0,3.0,198291218.0,0.2987012987012987,ionization,437536
1.0,4.0,158749347.0,0.38235294117647056,photoionization,437536
1.0,5.0,2779841645.0,0.5555555555555556,above threshold ionization,437536
2.0,2.0,520434653.0,0.13934426229508196,laser,437536
2.0,3.0,64672749.0,0.16822429906542055,high harmonic generation,437536
2.0,4.0,2778734467.0,0.1956521739130435,double ionization,437536
2.0,5.0,53730454.0,0.2857142857142857,atmospheric pressure laser ionization,437536
1.0,0.0,71924100.0,1.0,medicine,444170
1.0,1.0,42219234.0,1.0,anesthesia,444170
1.0,2.0,2776042228.0,0.5,asthma,444170
1.0,3.0,174802600.0,0.16666666666666666,penicillin,444170
1.0,0.0,185592680.0,1.0,chemistry,97628
2.0,0.0,185592680.0,0.9621212121212122,chemistry,97628
1.0,1.0,71240020.0,0.42424242424242425,stereochemistry,97628
2.0,1.0,71240020.0,0.524390243902439,stereochemistry,97628
1.0,2.0,66974803.0,0.08823529411764706,nuclear magnetic resonance spectroscopy,97628
1.0,3.0,204779464.0,0.09090909090909091,glycogen phosphorylase,97628
1.0,4.0,3019894124.0,0.16666666666666666,β d glucosidase,97628
1.0,5.0,195147555.0,0.5,phosphorylase kinase,97628
2.0,2.0,181199279.0,0.1373134328358209,enzyme,97628
2.0,3.0,41183919.0,0.0962962962962963,active site,97628
2.0,4.0,2780412358.0,0.10588235294117647,cellobiose,97628
2.0,5.0,9262364.0,0.1111111111111111,glycogen branching enzyme,97628
1.0,0.0,71924100.0,1.0,medicine,68228
1.0,1.0,16005928.0,0.25,dermatology,68228
1.0,2.0,526584372.0,0.10526315789473684,thyroid,68228
1.0,3.0,2777077863.0,0.18181818181818182,arthritis,68228
1.0,4.0,3018355389.0,1.0,specific antiserum,68228
1.0,0.0,121332964.0,1.0,physics,226250
2.0,0.0,121332964.0,0.9947735191637631,physics,226250
1.0,1.0,109214941.0,0.75,particle physics,226250
2.0,1.0,109214941.0,0.631439894319683,particle physics,226250
1.0,2.0,12287442.0,0.1,luminosity,226250
1.0,3.0,179203047.0,0.16666666666666666,lepton,226250
2.0,3.0,179203047.0,0.14003944773175542,lepton,226250
1.0,4.0,2780509222.0,0.5,compact muon solenoid,226250
2.0,2.0,87668248.0,0.14377583830960036,large hadron collider,226250
2.0,4.0,83637716.0,0.29605263157894735,w and z bosons,226250
2.0,5.0,152375962.0,0.16666666666666666,lightest supersymmetric particle,226250
1.0,0.0,86803240.0,1.0,biology,263520
2.0,0.0,86803240.0,1.0,biology,263520
1.0,1.0,89423630.0,0.4,microbiology,263520
1.0,2.0,18206936.0,0.25,clearance rate,263520
1.0,3.0,2778189562.0,0.3,catfish,263520
2.0,3.0,2778189562.0,0.15873015873015872,catfish,263520
1.0,4.0,2778949639.0,1.0,ictalurus,263520
1.0,5.0,2910533985.0,0.5,blue catfish,263520
2.0,1.0,54355233.0,0.21428571428571427,genetics,263520
2.0,2.0,104317684.0,0.1794871794871795,gene,263520
2.0,4.0,47289529.0,0.13793103448275862,open reading frame,263520
2.0,5.0,2910681606.0,0.3333333333333333,channel catfish virus,263520
1.0,0.0,192562407.0,0.6153846153846154,materials science,459886
2.0,0.0,192562407.0,0.5084745762711864,materials science,459886
1.0,1.0,26873012.0,0.8518518518518519,condensed matter physics,459886
2.0,1.0,26873012.0,0.5324675324675324,condensed matter physics,459886
1.0,2.0,54101563.0,0.10465116279069768,superconductivity,459886
1.0,3.0,194577767.0,0.16279069767441862,scanning tunneling spectroscopy,459886
2.0,3.0,194577767.0,0.1111111111111111,scanning tunneling spectroscopy,459886
1.0,4.0,72850747.0,0.375,kondo insulator,459886
2.0,2.0,128911142.0,0.08241758241758242,topological insulator,459886
2.0,4.0,2993774530.0,0.2857142857142857,electron doped,459886
2.0,5.0,40312155.0,1.0,vibrational analysis with scanning probe microscopy,459886
1.0,0.0,185592680.0,0.972972972972973,chemistry,287580
2.0,0.0,185592680.0,0.8313253012048193,chemistry,287580
1.0,1.0,55493867.0,0.2553191489361702,biochemistry,287580
1.0,2.0,181199279.0,0.09027777777777778,enzyme,287580
1.0,3.0,2779014961.0,0.07954545454545454,ionophore,287580
1.0,4.0,2777207949.0,0.391304347826087,ion selective electrode,287580
2.0,4.0,2777207949.0,0.20833333333333334,ion selective electrode,287580
1.0,5.0,80097345.0,0.5,dihydrolipoyl transacetylase,287580
2.0,1.0,179104552.0,0.17796610169491525,inorganic chemistry,287580
2.0,2.0,41625074.0,0.12318840579710146,membrane,287580
2.0,3.0,33633552.0,0.043137254901960784,immobilized enzyme,287580
2.0,5.0,155711043.0,0.2,loop antenna,287580
1.0,0.0,86803240.0,1.0,biology,14933
2.0,0.0,86803240.0,1.0,biology,14933
1.0,1.0,54355233.0,0.5,genetics,14933
2.0,1.0,54355233.0,0.3157894736842105,genetics,14933
1.0,2.0,196843134.0,1.0,embryo,14933
1.0,3.0,40692019.0,0.14285714285714285,morphogenesis,14933
2.0,2.0,62478195.0,0.125,signal transduction,14933
2.0,3.0,501734568.0,0.0821917808219178,mutation,14933
2.0,4.0,2908542605.0,0.07692307692307693,drosophila protein,14933
2.0,5.0,2908827575.0,0.4166666666666667,toll signaling pathway,14933
1.0,0.0,86803240.0,0.875,biology,460298
2.0,0.0,86803240.0,1.0,biology,460298
1.0,1.0,95444343.0,0.7,cell biology,460298
2.0,1.0,95444343.0,0.8095238095238095,cell biology,460298
1.0,2.0,6929976.0,0.1,regulator,460298
1.0,3.0,102747710.0,0.25,endosome,460298
2.0,3.0,102747710.0,0.19402985074626866,endosome,460298
1.0,4.0,143876685.0,0.26666666666666666,escrt,460298
2.0,4.0,143876685.0,0.2777777777777778,escrt,460298
1.0,5.0,131781647.0,0.1111111111111111,vps25,460298
2.0,2.0,51639874.0,0.11764705882352941,plasma protein binding,460298
2.0,5.0,560191.0,0.1111111111111111,peripheral membrane protein,460298
1.0,0.0,185592680.0,1.0,chemistry,396121
2.0,0.0,185592680.0,0.9791666666666666,chemistry,396121
1.0,1.0,75473681.0,0.5454545454545454,photochemistry,396121
2.0,1.0,75473681.0,0.2878787878787879,photochemistry,396121
1.0,2.0,181500209.0,0.08888888888888889,excited state,396121
1.0,3.0,69928629.0,0.06666666666666667,kinetic isotope effect,396121
1.0,4.0,2983110978.0,0.21428571428571427,photocatalytic degradation,396121
1.0,5.0,169912494.0,1.0,nitroxide mediated radical polymerization,396121
2.0,2.0,54582936.0,0.04519774011299435,photodissociation,396121
2.0,3.0,65165184.0,0.056,photocatalysis,396121
2.0,4.0,134195300.0,0.08571428571428572,stereocenter,396121
2.0,5.0,47849319.0,0.25,chiral derivatizing agent,396121
1.0,0.0,185592680.0,0.8333333333333334,chemistry,384926
2.0,0.0,185592680.0,0.7884615384615384,chemistry,384926
1.0,1.0,75473681.0,0.7619047619047619,photochemistry,384926
2.0,1.0,75473681.0,0.453125,photochemistry,384926
1.0,2.0,123669783.0,0.1111111111111111,electron transfer,384926
1.0,3.0,188231169.0,0.14035087719298245,photosynthetic reaction centre,384926
2.0,3.0,188231169.0,0.16483516483516483,photosynthetic reaction centre,384926
1.0,4.0,2779452514.0,0.4,chloroflexus aurantiacus,384926
2.0,4.0,2779452514.0,0.21505376344086022,chloroflexus aurantiacus,384926
1.0,5.0,2910783689.0,0.6,chloroflexus,384926
2.0,2.0,91881484.0,0.11702127659574468,fluorescence,384926
2.0,5.0,2777270491.0,0.2916666666666667,heliobacteria,384926
1.0,0.0,121332964.0,0.5714285714285714,physics,456218
1.0,1.0,26873012.0,0.5555555555555556,condensed matter physics,456218
1.0,2.0,115260700.0,0.15,magnetic field,456218
1.0,3.0,200369452.0,0.12698412698412698,quantum hall effect,456218
1.0,4.0,145727058.0,0.2,quantum spin hall effect,456218
2.0,4.0,145727058.0,0.1509433962264151,quantum spin hall effect,456218
1.0,5.0,66870719.0,0.4,fractional quantum hall effect,456218
2.0,5.0,66870719.0,0.21428571428571427,fractional quantum hall effect,456218
2.0,0.0,192562407.0,0.5735294117647058,materials science,456218
2.0,1.0,120665830.0,0.2872340425531915,optics,456218
2.0,2.0,520434653.0,0.055,laser,456218
2.0,3.0,21799368.0,0.09389671361502347,near field scanning optical microscope,456218
1.0,0.0,121332964.0,0.38181818181818183,physics,97121
1.0,1.0,26873012.0,0.6335877862595419,condensed matter physics,97121
2.0,1.0,26873012.0,0.36283185840707965,condensed matter physics,97121
1.0,2.0,54101563.0,0.07142857142857142,superconductivity,97121
2.0,2.0,54101563.0,0.05562913907284768,superconductivity,97121
1.0,3.0,2780525273.0,0.2590909090909091,charge density wave,97121
1.0,4.0,3691731.0,0.25,oxygen 18,97121
1.0,5.0,53105130.0,0.5,fluxon,97121
2.0,0.0,192562407.0,0.7068965517241379,materials science,97121
2.0,3.0,2777619693.0,0.06779661016949153,nanotube,97121
2.0,4.0,90291627.0,0.15517241379310345,optical properties of carbon nanotubes,97121
2.0,5.0,20608485.0,0.18181818181818182,ballistic conduction in single walled carbon nanotubes,97121
1.0,0.0,15744967.0,0.8181818181818182,psychology,5969
2.0,0.0,15744967.0,0.5697674418604651,psychology,5969
1.0,1.0,169760540.0,0.2222222222222222,neuroscience,5969
1.0,2.0,169900460.0,0.08450704225352113,cognition,5969
2.0,2.0,169900460.0,0.0995850622406639,cognition,5969
1.0,3.0,21963081.0,0.0847457627118644,working memory,5969
1.0,4.0,13260007.0,0.125,radial arm maze,5969
1.0,5.0,18914314.0,0.3333333333333333,oasis maze,5969
2.0,1.0,118552586.0,0.1259259259259259,psychiatry,5969
2.0,3.0,2779483572.0,0.10460251046025104,dementia,5969
2.0,4.0,2780566141.0,0.13541666666666666,cognitive disorder,5969
2.0,5.0,2779898580.0,0.5909090909090909,multicenter aids cohort study,5969
1.0,0.0,33923547.0,0.5384615384615384,mathematics,162951
1.0,1.0,11413529.0,0.25,algorithm,162951
1.0,2.0,57273362.0,0.0425,decoding methods,162951
1.0,3.0,68754193.0,0.09090909090909091,delta sigma modulation,162951
1.0,4.0,110558960.0,0.17073170731707318,delta modulation,162951
1.0,5.0,49870271.0,0.06451612903225806,convex set,162951
2.0,0.0,41008148.0,0.7346938775510204,computer science,162951
2.0,1.0,154945302.0,0.18617021276595744,artificial intelligence,162951
2.0,2.0,9417928.0,0.02197802197802198,image processing,162951
2.0,3.0,78548338.0,0.11483253588516747,data compression,162951
2.0,4.0,78371743.0,0.04838709677419355,optical proximity correction,162951
2.0,5.0,137905882.0,0.09090909090909091,maskless lithography,162951
1.0,0.0,121332964.0,0.5263157894736842,physics,66011
1.0,1.0,57879066.0,0.3870967741935484,mechanics,66011
2.0,1.0,57879066.0,0.4166666666666667,mechanics,66011
1.0,2.0,58290451.0,0.06521739130434782,momentum,66011
1.0,3.0,140820882.0,0.1935483870967742,vortex,66011
1.0,4.0,5192115.0,0.16666666666666666,compressible flow,66011
1.0,5.0,2778269189.0,0.3333333333333333,flame structure,66011
2.0,5.0,2778269189.0,0.375,flame structure,66011
2.0,0.0,192562407.0,0.35135135135135137,materials science,66011
2.0,2.0,105923489.0,0.13793103448275862,combustion,66011
2.0,3.0,83104080.0,0.12162162162162163,combustor,66011
2.0,4.0,200114574.0,0.23076923076923078,vorticity,66011
1.0,0.0,86803240.0,0.5,biology,738328
2.0,0.0,86803240.0,0.7482993197278912,biology,738328
1.0,1.0,70721500.0,0.18571428571428572,computational biology,738328
1.0,2.0,137616902.0,0.04580152671755725,docking,738328
1.0,3.0,93073132.0,0.05102040816326531,dock,738328
1.0,4.0,18431079.0,0.0625,gene expression profiling,738328
1.0,5.0,4668613.0,0.14285714285714285,structural alignment,738328
2.0,1.0,54355233.0,0.2816326530612245,genetics,738328
2.0,2.0,104317684.0,0.07407407407407407,gene,738328
2.0,3.0,83640560.0,0.05970149253731343,chromatin,738328
2.0,4.0,197077220.0,0.04868913857677903,human genome,738328
2.0,5.0,201853390.0,0.06329113924050633,argonaute,738328
1.0,0.0,121332964.0,0.98989898989899,physics,195519
2.0,0.0,121332964.0,0.9626168224299065,physics,195519
1.0,1.0,44870925.0,0.5950920245398773,astrophysics,195519
2.0,1.0,44870925.0,0.6128048780487805,astrophysics,195519
1.0,2.0,98444146.0,0.14057507987220447,galaxy,195519
1.0,3.0,43481613.0,0.09905660377358491,active galactic nucleus,195519
2.0,3.0,43481613.0,0.13580246913580246,active galactic nucleus,195519
1.0,4.0,169791425.0,0.15384615384615385,equivalent width,195519
1.0,5.0,18609725.0,0.3333333333333333,intermediate mass black hole,195519
2.0,5.0,18609725.0,0.5,intermediate mass black hole,195519
2.0,2.0,98851261.0,0.1388888888888889,black hole,195519
2.0,4.0,173120059.0,0.1875,supermassive black hole,195519
1.0,0.0,121332964.0,0.75,physics,179190
2.0,0.0,121332964.0,0.6666666666666666,physics,179190
1.0,1.0,185544564.0,0.35294117647058826,nuclear physics,179190
1.0,2.0,157420530.0,0.08333333333333333,calorimeter,179190
1.0,3.0,205334942.0,0.14285714285714285,muon,179190
1.0,4.0,3227080.0,0.18181818181818182,carry save adder,179190
1.0,5.0,2777555262.0,0.6666666666666666,domino logic,179190
2.0,1.0,9390403.0,0.3181818181818182,computer hardware,179190
2.0,2.0,87668248.0,0.14035087719298245,large hadron collider,179190
2.0,3.0,2780832482.0,0.1875,nuclear electronics,179190
2.0,4.0,2780509222.0,0.6666666666666666,compact muon solenoid,179190
1.0,0.0,185592680.0,0.6666666666666666,chemistry,8197
1.0,1.0,98274493.0,0.2222222222222222,pharmacology,8197
1.0,2.0,513476851.0,0.11320754716981132,dopamine,8197
1.0,3.0,2777193897.0,0.15555555555555556,amphetamine,8197
1.0,4.0,2780476085.0,0.16666666666666666,catalepsy,8197
2.0,0.0,86803240.0,0.7272727272727273,biology,8197
2.0,1.0,169760540.0,0.7857142857142857,neuroscience,8197
2.0,2.0,172497186.0,0.2127659574468085,somatosensory system,8197
2.0,3.0,19071747.0,0.2413793103448276,receptive field,8197
2.0,4.0,2780763569.0,0.2857142857142857,bicuculline,8197
1.0,0.0,185592680.0,0.9047619047619048,chemistry,57487
1.0,1.0,71240020.0,0.203125,stereochemistry,57487
1.0,2.0,534791751.0,0.06578947368421052,zirconium,57487
1.0,3.0,50515024.0,0.045454545454545456,x ray crystallography,57487
1.0,4.0,2780446808.0,0.30434782608695654,metallocene,57487
1.0,5.0,2780497573.0,0.4,photoinduced charge separation,57487
2.0,5.0,2780497573.0,0.2857142857142857,photoinduced charge separation,57487
2.0,0.0,192562407.0,0.6116504854368932,materials science,57487
2.0,1.0,49040817.0,0.3723404255319149,optoelectronics,57487
2.0,2.0,150759737.0,0.07142857142857142,oled,57487
2.0,3.0,181817918.0,0.09738717339667459,phosphorescence,57487
2.0,4.0,129958766.0,0.2028985507246377,phosphorescent organic light emitting diode,57487
1.0,0.0,86803240.0,1.0,biology,345840
2.0,0.0,86803240.0,1.0,biology,345840
1.0,1.0,54355233.0,0.47619047619047616,genetics,345840
2.0,1.0,54355233.0,0.4375,genetics,345840
1.0,2.0,104317684.0,0.4,gene,345840
2.0,2.0,104317684.0,0.3888888888888889,gene,345840
1.0,3.0,2780679087.0,0.1917808219178082,xanthomonas campestris,345840
1.0,4.0,2776738503.0,0.1111111111111111,pseudomonadaceae,345840
1.0,5.0,2778966571.0,0.5,pathovar,345840
2.0,3.0,2780746887.0,0.0975609756097561,xanthomonas,345840
2.0,4.0,188082640.0,0.125,complementation,345840
2.0,5.0,196436469.0,0.4,suppression subtractive hybridization,345840
1.0,0.0,185592680.0,0.8888888888888888,chemistry,62733
2.0,0.0,185592680.0,0.873015873015873,chemistry,62733
1.0,1.0,71240020.0,0.4166666666666667,stereochemistry,62733
1.0,2.0,85551212.0,0.13157894736842105,ligand,62733
1.0,3.0,41183919.0,0.12,active site,62733
1.0,4.0,20705724.0,0.15789473684210525,hemeprotein,62733
1.0,5.0,123321153.0,0.5,thymidylate synthase,62733
2.0,1.0,8010536.0,0.35064935064935066,crystallography,62733
2.0,2.0,115624301.0,0.22727272727272727,crystal structure,62733
2.0,3.0,2776110065.0,0.10743801652892562,rhodnius prolixus,62733
2.0,4.0,2911224433.0,0.2222222222222222,nitrophorin 4,62733
2.0,5.0,2776750167.0,0.4722222222222222,nitrophorin,62733
1.0,0.0,185592680.0,0.95,chemistry,66388
2.0,0.0,185592680.0,0.9285714285714286,chemistry,66388
1.0,1.0,71240020.0,0.21153846153846154,stereochemistry,66388
1.0,2.0,2779480358.0,0.06666666666666667,porphyrin,66388
2.0,2.0,2779480358.0,0.1261682242990654,porphyrin,66388
1.0,3.0,2777716191.0,0.0625,phosphine,66388
1.0,4.0,20705724.0,0.16666666666666666,hemeprotein,66388
1.0,5.0,2779471634.0,1.0,5 lipoxygenase activating protein,66388
